playerA,PlayerB,who_win,Aset1,Aset2,Aset3,Aset4,Aset5,Bset1,Bset2,Bset3,Bset4,Bset5,Exact Number of Sets,Total Points,First Game Winner,Sets Decided by Extra Points
344199,344912,1,8,6,11,8,-,11,11,8,11,-,4,74,1,0
350935,345232,0,11,10,11,11,-,4,12,7,6,-,4,72,0,1
343823,348536,0,11,12,11,-,-,7,10,4,-,-,3,55,0,1
344912,343797,0,7,11,11,12,-,11,8,8,10,-,4,78,1,1
349873,344199,1,8,10,6,-,-,11,12,11,-,-,3,58,1,1
344104,350935,0,11,11,5,11,-,4,4,11,6,-,4,63,0,0
345551,345351,1,9,11,12,9,4,11,7,10,11,11,5,95,1,1
345350,344926,1,10,7,11,11,10,12,11,7,7,12,5,98,1,2
345228,345245,0,11,8,11,13,-,4,11,8,11,-,4,77,0,1
345543,345501,0,11,11,9,11,-,6,5,11,8,-,4,72,0,0
348498,347819,0,11,11,14,-,-,6,7,12,-,-,3,61,0,1
345240,345349,1,8,11,6,4,-,11,6,11,11,-,4,68,1,0
345552,345844,0,11,11,6,11,-,1,9,11,8,-,4,68,0,0
345543,345349,1,8,5,12,4,-,11,11,10,11,-,4,72,1,1
348498,345844,1,7,5,6,-,-,11,11,11,-,-,3,51,1,0
345240,345501,0,10,11,13,8,11,12,3,11,11,8,5,98,1,2
345552,347819,1,17,6,6,7,-,15,11,11,11,-,4,84,0,1
345543,345240,0,11,11,12,-,-,9,6,10,-,-,3,59,0,1
348498,345552,0,9,8,11,11,16,11,11,3,9,14,5,103,1,1
345349,345501,1,5,6,8,-,-,11,11,11,-,-,3,52,1,0
345844,347819,1,8,8,7,-,-,11,11,11,-,-,3,56,1,0
345501,345543,0,11,5,11,7,11,8,11,9,11,3,5,87,0,0
347819,348498,0,11,11,11,-,-,7,9,1,-,-,3,50,0,0
345349,345240,1,9,8,11,1,-,11,11,8,11,-,4,70,1,0
345844,345552,1,9,6,11,11,3,11,11,7,9,11,5,89,1,0
345349,345543,0,11,11,11,-,-,3,6,6,-,-,3,48,0,0
345844,348498,1,9,11,5,11,4,11,6,11,5,11,5,84,1,0
345501,345240,0,7,17,11,9,11,11,15,5,11,8,5,105,1,1
347819,345552,1,4,9,2,-,-,11,11,11,-,-,3,48,1,0
345240,345543,0,11,11,7,11,-,6,4,11,4,-,4,65,0,0
345552,348498,0,6,11,10,11,11,11,8,12,6,9,5,95,1,1
345501,345349,1,5,6,7,-,-,11,11,11,-,-,3,51,1,0
347819,345844,0,11,11,7,11,-,6,2,11,9,-,4,68,0,0
344110,345548,1,5,11,8,11,8,11,3,11,7,11,5,86,1,0
343823,348536,0,11,12,11,-,-,7,10,4,-,-,3,55,0,1
345345,346616,0,4,11,11,11,-,11,9,4,4,-,4,65,1,0
344113,350557,1,6,7,11,11,-,11,11,7,13,-,4,77,1,1
345497,345504,0,9,11,11,11,-,11,6,9,7,-,4,75,1,0
345346,343516,1,8,8,12,11,5,11,11,10,8,11,5,95,1,1
344113,343600,1,10,11,4,8,-,12,8,11,11,-,4,75,1,1
345244,346922,0,11,11,6,10,12,4,6,11,12,10,5,93,0,2
349818,345503,0,11,7,11,11,-,7,11,5,5,-,4,68,0,0
345345,343516,1,11,7,6,8,-,9,11,11,11,-,4,74,0,0
346919,343600,1,5,8,9,-,-,11,11,11,-,-,3,55,1,0
348537,346025,1,9,11,10,-,-,11,13,12,-,-,3,66,1,2
345497,345503,0,11,11,12,-,-,9,7,10,-,-,3,60,0,1
345346,346616,0,13,9,14,11,-,11,11,12,6,-,4,87,0,2
346919,350557,0,11,11,11,10,11,8,8,13,12,3,5,98,0,2
345244,346025,1,8,11,13,7,-,11,9,15,11,-,4,85,1,1
349818,345504,0,11,11,11,-,-,4,7,9,-,-,3,53,0,0
345345,345346,0,11,11,11,-,-,6,9,3,-,-,3,51,0,0
344113,346919,0,13,11,12,-,-,11,6,10,-,-,3,63,0,2
348537,346922,1,3,5,11,7,-,11,11,9,11,-,4,68,1,0
345497,349818,1,3,8,8,-,-,11,11,11,-,-,3,52,1,0
343516,346616,0,11,3,12,11,-,4,11,10,6,-,4,68,0,1
343600,350557,0,7,11,11,11,-,11,6,9,6,-,4,72,1,0
345244,348537,0,11,7,15,10,11,9,11,13,12,6,5,105,0,2
345503,345504,0,11,12,18,8,11,8,10,20,11,9,5,118,0,2
346616,345345,0,11,12,11,-,-,5,10,8,-,-,3,57,0,1
350557,344113,0,11,11,7,8,11,4,6,11,11,3,5,83,0,0
346025,346922,0,10,11,11,11,-,12,9,4,6,-,4,74,1,1
345504,345497,0,11,11,11,-,-,5,7,6,-,-,3,51,0,0
343516,345346,1,7,7,4,-,-,11,11,11,-,-,3,51,1,0
343600,346919,0,7,9,11,11,11,11,11,7,7,8,5,93,1,0
346922,345244,0,11,11,11,-,-,6,7,7,-,-,3,53,0,0
345503,349818,0,5,8,11,11,11,11,11,9,9,5,5,91,1,0
343516,345345,1,11,8,11,6,8,6,11,4,11,11,5,87,0,0
343600,344113,0,12,11,11,-,-,10,8,7,-,-,3,59,0,1
346025,348537,0,11,7,9,12,11,5,11,11,10,6,5,93,0,1
345503,345497,1,6,11,4,5,-,11,6,11,11,-,4,65,1,0
346616,345346,0,11,4,11,10,11,9,11,8,12,5,5,92,0,1
350557,346919,0,11,11,9,11,-,8,6,11,5,-,4,72,0,0
346025,345244,0,12,11,11,-,-,10,8,3,-,-,3,55,0,1
345504,349818,1,11,7,9,7,-,7,11,11,11,-,4,74,0,0
345346,345345,1,11,12,11,2,-,13,14,9,11,-,4,83,1,2
346919,344113,0,11,11,11,-,-,3,2,7,-,-,3,45,0,0
346922,348537,0,11,13,11,-,-,9,11,7,-,-,3,62,0,1
349818,345497,0,11,11,11,-,-,8,7,9,-,-,3,57,0,0
346616,343516,0,11,11,11,-,-,4,8,5,-,-,3,50,0,0
350557,343600,0,11,11,5,11,-,6,5,11,5,-,4,65,0,0
348537,345244,1,11,4,6,5,-,8,11,11,11,-,4,67,0,0
345504,345503,1,11,8,11,11,7,8,11,6,13,11,5,97,0,1
346922,346025,1,4,11,7,9,-,11,5,11,11,-,4,69,1,0
344427,345232,0,11,11,13,-,-,6,6,11,-,-,3,58,0,1
345159,344426,0,11,11,6,3,11,9,7,11,11,5,5,85,0,0
347781,345626,0,11,4,11,11,-,5,11,8,6,-,4,67,0,0
347851,345545,0,11,12,11,-,-,5,10,7,-,-,3,56,0,1
345234,348580,0,6,11,11,9,11,11,7,6,11,9,5,92,1,0
343949,347669,1,11,4,5,-,-,13,11,11,-,-,3,55,1,1
343948,347571,0,9,7,11,11,11,11,11,7,9,8,5,95,1,0
345342,347930,1,9,9,11,11,6,11,11,8,6,11,5,93,1,0
345232,347669,1,3,4,9,-,-,11,11,11,-,-,3,49,1,0
348580,343949,1,7,5,7,-,-,11,11,11,-,-,3,52,1,0
345243,343948,1,12,9,11,3,-,14,11,8,11,-,4,79,1,1
347851,347930,0,11,9,11,11,-,2,11,5,8,-,4,68,0,0
344426,345234,0,8,11,11,11,-,11,9,8,7,-,4,76,1,0
344427,345159,0,12,11,11,5,11,14,9,8,11,9,5,101,1,1
350187,347781,0,11,6,11,8,11,8,11,8,11,9,5,94,0,0
345342,345545,1,8,6,9,-,-,11,11,11,-,-,3,56,1,0
345159,345232,0,13,9,11,11,-,11,11,5,5,-,4,76,0,1
345234,344427,0,6,11,12,11,-,11,3,10,5,-,4,69,1,1
345235,350187,0,11,10,11,7,11,8,12,6,11,4,5,91,0,1
347851,345342,0,11,11,11,-,-,4,5,5,-,-,3,47,0,0
343949,344426,1,8,7,11,11,6,11,11,8,9,11,5,93,1,0
347571,345243,1,8,6,4,-,-,11,11,11,-,-,3,51,1,0
347930,345545,0,11,15,5,11,-,7,13,11,8,-,4,81,0,1
345232,348580,1,6,8,11,1,-,11,11,9,11,-,4,68,1,0
344426,347669,1,11,11,9,6,5,7,6,11,11,11,5,88,0,0
345626,347571,1,11,9,7,7,-,7,11,11,11,-,4,74,0,0
345545,347851,0,11,11,8,11,-,8,8,11,9,-,4,77,0,0
344427,343949,0,9,11,13,11,-,11,2,11,9,-,4,77,1,1
345159,345234,0,11,11,11,-,-,6,2,6,-,-,3,47,0,0
347781,345235,1,9,11,7,6,-,11,7,11,11,-,4,73,1,0
347930,345342,0,13,5,13,11,11,15,11,11,8,9,5,107,1,2
345234,345232,0,12,11,11,11,-,14,9,8,7,-,4,83,1,1
343949,345159,0,11,11,3,13,-,6,2,11,11,-,4,68,0,1
343948,347781,0,11,11,11,-,-,8,5,6,-,-,3,52,0,0
347930,347851,0,5,11,5,12,13,11,7,11,10,11,5,96,1,2
347669,344427,0,11,11,7,11,-,9,7,11,7,-,4,74,0,0
348580,344426,1,6,11,10,7,-,11,7,12,11,-,4,75,1,1
345243,345626,1,11,11,7,7,7,8,3,11,11,11,5,87,0,0
345545,345342,1,7,11,7,11,9,11,3,11,8,11,5,89,1,0
345232,344426,1,8,11,6,4,-,11,6,11,11,-,4,68,1,0
344427,348580,1,6,7,11,11,5,11,11,3,9,11,5,85,1,0
350187,345243,0,11,11,11,-,-,8,6,5,-,-,3,52,0,0
345342,347851,1,11,4,5,8,-,8,11,11,11,-,4,69,0,0
345159,347669,0,13,11,11,-,-,11,5,9,-,-,3,60,0,1
345234,343949,0,14,1,11,7,12,12,11,9,11,10,5,98,0,2
345235,343948,0,8,11,11,12,11,11,9,9,14,2,5,98,1,1
345545,347930,0,11,11,11,-,-,8,3,8,-,-,3,52,0,0
343949,345232,0,11,11,11,-,-,3,7,5,-,-,3,48,0,0
347669,345234,0,2,11,11,11,-,11,8,9,6,-,4,69,1,0
347571,345235,1,4,4,11,4,-,11,11,9,11,-,4,65,1,0
348580,345159,0,11,11,10,11,-,4,6,12,9,-,4,74,0,1
344426,344427,1,8,9,11,5,-,11,11,5,11,-,4,71,1,0
345626,350187,0,11,8,6,11,11,9,11,11,4,7,5,89,0,0
345705,345703,1,8,4,3,-,-,11,11,11,-,-,3,48,1,0
344109,345538,0,11,11,11,-,-,7,5,8,-,-,3,53,0,0
345813,347855,0,9,11,11,11,-,11,9,9,6,-,4,77,1,0
344110,292113,1,9,8,12,8,-,11,11,10,11,-,4,80,1,1
345705,347855,1,9,5,11,11,7,11,11,8,9,11,5,93,1,0
344109,292113,1,9,8,11,5,-,11,11,9,11,-,4,75,1,0
345813,345703,1,11,9,11,3,-,9,11,13,11,-,4,78,0,1
344110,345538,0,11,11,11,-,-,9,4,4,-,-,3,50,0,0
345705,345813,1,5,1,5,-,-,11,11,11,-,-,3,44,1,0
344109,344110,0,11,11,5,11,11,7,8,11,13,8,5,96,0,1
347855,345703,1,11,4,9,9,-,9,11,11,11,-,4,75,0,0
292113,345538,0,11,7,11,10,11,7,11,7,12,6,5,93,0,1
345703,345705,0,11,11,15,-,-,8,8,13,-,-,3,66,0,1
345538,344109,1,8,11,10,-,-,11,13,12,-,-,3,65,1,2
347855,345813,1,7,11,5,8,-,11,7,11,11,-,4,71,1,0
292113,344110,1,11,11,6,6,8,8,3,11,11,11,5,86,0,0
347855,345705,0,13,11,11,-,-,11,5,8,-,-,3,59,0,1
292113,344109,1,9,10,7,-,-,11,12,11,-,-,3,60,1,1
345703,345813,1,11,11,6,5,9,6,8,11,11,11,5,89,0,0
345538,344110,1,11,8,7,6,-,5,11,11,11,-,4,70,0,0
345813,345705,0,11,11,9,11,-,1,4,11,7,-,4,65,0,0
344110,344109,0,11,6,11,11,-,5,11,6,9,-,4,70,0,0
345703,347855,0,8,11,9,11,13,11,7,11,5,11,5,97,1,1
345538,292113,1,11,6,11,5,6,3,11,4,11,11,5,79,0,0
345344,343516,1,7,11,11,6,6,11,7,8,11,11,5,89,1,0
343600,346919,1,1,11,9,8,-,11,2,11,11,-,4,64,1,0
343828,346616,0,4,11,11,11,-,11,6,9,6,-,4,69,1,0
350557,343485,0,12,11,9,11,-,10,9,11,7,-,4,80,0,1
345226,345244,0,11,7,14,11,-,3,11,12,8,-,4,77,0,1
345547,345501,0,11,8,15,9,11,9,11,13,11,9,5,107,0,1
345344,346616,0,14,11,7,11,-,12,5,11,6,-,4,77,0,1
343600,343485,0,10,3,11,11,11,12,11,2,8,4,5,83,1,1
348537,346025,1,9,5,11,7,-,11,11,8,11,-,4,73,1,0
349212,345501,1,8,11,7,14,9,11,7,11,12,11,5,101,1,1
343828,343516,1,11,11,5,5,3,9,7,11,11,11,5,84,0,0
350557,346919,0,11,11,8,11,-,8,8,11,5,-,4,73,0,0
345226,346025,1,7,11,4,6,-,11,9,11,11,-,4,70,1,0
345547,345349,1,1,2,5,-,-,11,11,11,-,-,3,41,1,0
345344,343828,0,11,11,11,6,12,13,8,4,11,10,5,97,1,2
343600,350557,0,11,5,11,11,-,3,11,5,8,-,4,65,0,0
348537,345244,1,5,10,8,-,-,11,12,11,-,-,3,57,1,1
349212,345547,0,12,11,8,11,-,10,7,11,9,-,4,79,0,1
346616,343516,1,11,11,6,5,8,5,9,11,11,11,5,88,0,0
343485,346919,1,4,11,11,7,5,11,4,2,11,11,5,77,1,0
345226,348537,0,11,8,9,11,11,8,11,11,8,6,5,94,0,0
345501,345349,1,8,4,9,-,-,11,11,11,-,-,3,54,1,0
343516,345344,0,11,6,9,11,11,8,11,11,3,7,5,88,0,0
346919,343600,0,10,11,11,9,11,12,9,7,11,8,5,99,1,1
346025,345244,0,11,6,11,11,-,5,11,6,5,-,4,66,0,0
345349,349212,1,7,11,11,9,6,11,7,7,11,11,5,91,1,0
346616,343828,0,11,6,11,11,-,3,11,2,9,-,4,64,0,0
343485,350557,1,3,11,11,6,-,11,8,13,11,-,4,74,1,1
345244,345226,1,12,6,9,9,-,10,11,11,11,-,4,79,0,1
345501,345547,0,11,11,11,-,-,8,8,5,-,-,3,54,0,0
346616,345344,1,9,3,9,-,-,11,11,11,-,-,3,54,1,0
343485,343600,0,11,11,11,-,-,9,6,8,-,-,3,56,0,0
346025,348537,0,11,12,11,-,-,8,10,5,-,-,3,57,0,1
345501,349212,1,12,4,5,11,8,10,11,11,8,11,5,91,0,1
343516,343828,0,8,11,12,12,-,11,8,10,10,-,4,82,1,2
346919,350557,1,6,8,5,-,-,11,11,11,-,-,3,52,1,0
346025,345226,0,14,11,11,7,11,12,6,13,11,8,5,104,0,2
345349,345547,0,9,11,11,11,-,11,8,8,4,-,4,73,1,0
343828,345344,0,10,11,11,5,13,12,3,6,11,11,5,93,1,2
350557,343600,1,10,9,11,7,-,12,11,9,11,-,4,80,1,1
345244,348537,0,8,9,11,11,11,11,11,4,3,9,5,88,1,0
345547,349212,1,11,7,7,8,-,2,11,11,11,-,4,68,0,0
343516,346616,0,11,11,11,-,-,8,7,8,-,-,3,56,0,0
346919,343485,1,12,8,11,10,8,10,11,7,12,11,5,100,0,2
348537,345226,0,11,8,11,11,-,3,11,5,8,-,4,68,0,0
345349,345501,0,11,11,11,11,-,8,9,13,8,-,4,82,0,1
345244,346025,1,9,13,6,13,-,11,11,11,15,-,4,89,1,2
344102,343949,0,11,11,11,-,-,8,6,9,-,-,3,56,0,0
344427,345159,1,9,11,5,11,3,11,9,11,9,11,5,90,1,0
346922,350187,0,11,11,11,-,-,6,8,6,-,-,3,53,0,0
345231,347823,0,11,11,11,-,-,6,9,4,-,-,3,52,0,0
344426,347669,1,11,11,8,9,7,8,4,11,11,11,5,91,0,0
347703,345228,1,6,11,9,5,-,11,8,11,11,-,4,72,1,0
347669,349021,1,12,11,11,4,5,10,13,1,11,11,5,89,0,2
345231,345228,0,11,11,4,6,11,7,8,11,11,7,5,87,0,0
345159,344426,0,11,11,11,-,-,9,3,7,-,-,3,52,0,0
344102,344427,0,11,8,12,11,-,6,11,10,3,-,4,72,0,1
347781,346922,0,7,8,11,12,11,11,11,8,10,7,5,96,1,1
347703,347823,0,6,11,11,11,-,11,5,9,4,-,4,68,1,0
344427,343949,0,11,11,11,-,-,9,6,3,-,-,3,51,0,0
344426,344102,1,8,10,6,-,-,11,12,11,-,-,3,58,1,1
343948,347781,0,11,11,11,-,-,1,9,9,-,-,3,52,0,0
345231,347703,0,5,14,9,11,11,11,12,11,9,3,5,96,1,1
349021,345159,1,11,8,10,6,-,6,11,12,11,-,4,75,0,1
349817,345227,0,11,11,7,11,-,9,7,11,6,-,4,73,0,0
345228,347823,1,9,11,10,8,-,11,8,12,11,-,4,80,1,1
343949,347669,1,5,11,9,11,11,11,8,11,9,13,5,99,1,1
350187,349817,0,11,4,4,14,13,5,11,11,12,11,5,96,0,2
347823,345231,0,7,12,11,11,-,11,10,5,8,-,4,75,1,1
344102,349021,0,6,11,11,11,-,11,7,5,5,-,4,67,1,0
344427,344426,0,11,12,11,-,-,9,10,1,-,-,3,54,0,1
346922,343948,0,5,12,11,12,-,11,10,7,10,-,4,78,1,2
345228,347703,0,11,14,10,11,-,7,12,12,6,-,4,83,0,2
344426,343949,0,11,11,11,-,-,6,9,6,-,-,3,54,0,0
349021,344427,0,11,11,11,-,-,7,8,8,-,-,3,56,0,0
345228,345231,0,12,11,11,-,-,10,5,4,-,-,3,53,0,1
347669,345159,1,5,6,11,5,-,11,11,8,11,-,4,68,1,0
345227,350187,0,6,11,11,12,-,11,8,5,10,-,4,74,1,1
347823,347703,1,11,9,7,4,-,7,11,11,11,-,4,71,0,0
343949,345159,1,8,9,7,-,-,11,11,11,-,-,3,57,1,0
344102,347669,0,10,11,11,11,-,12,7,8,8,-,4,78,1,1
347781,345227,0,9,10,11,12,11,11,12,7,10,7,5,100,1,2
347703,345231,0,11,11,11,-,-,6,3,9,-,-,3,51,0,0
344426,349021,1,9,11,13,8,17,11,8,11,11,19,5,118,1,2
347823,345228,0,11,11,11,-,-,7,5,9,-,-,3,54,0,0
349021,343949,0,9,11,11,11,-,11,6,6,8,-,4,73,1,0
349817,343948,1,7,11,9,8,-,11,5,11,11,-,4,73,1,0
347669,344427,0,10,11,11,7,11,12,7,6,11,7,5,93,1,1
345159,344102,1,13,11,11,7,9,15,9,9,11,11,5,106,1,1
350187,347781,0,11,11,11,-,-,7,4,7,-,-,3,51,0,0
345339,345701,1,5,4,9,-,-,11,11,11,-,-,3,51,1,0
344114,344113,0,12,11,12,11,11,14,7,14,6,9,5,107,1,2
346151,348349,0,12,2,7,12,11,10,11,11,10,5,5,91,0,2
345538,344109,1,11,10,8,4,-,9,12,11,11,-,4,76,0,1
345339,348349,1,13,8,5,-,-,15,11,11,-,-,3,63,1,1
344114,344109,0,11,6,9,11,11,8,11,11,8,4,5,90,0,0
346151,345701,1,7,11,10,11,-,11,9,12,13,-,4,84,1,2
345538,344113,0,11,11,12,-,-,7,7,10,-,-,3,58,0,1
345339,346151,1,11,9,11,9,5,6,11,6,11,11,5,90,0,0
344114,345538,1,4,7,11,11,8,11,11,8,7,11,5,89,1,0
348349,345701,0,11,11,6,5,11,8,8,11,11,8,5,90,0,0
344109,344113,1,11,9,11,7,8,8,11,9,11,11,5,96,0,0
345701,345339,0,11,11,11,-,-,5,4,8,-,-,3,50,0,0
344113,344114,0,11,3,11,12,-,6,11,8,10,-,4,72,0,1
348349,346151,0,11,11,11,7,11,9,13,9,11,8,5,101,0,1
344109,345538,1,18,9,9,7,-,16,11,11,11,-,4,92,0,1
348349,345339,0,12,11,11,-,-,10,7,9,-,-,3,60,0,1
344109,344114,0,11,11,9,11,-,6,9,11,6,-,4,74,0,0
345701,346151,0,11,11,11,-,-,7,8,8,-,-,3,56,0,0
344113,345538,1,8,1,2,-,-,11,11,11,-,-,3,44,1,0
346151,345339,1,12,9,11,6,-,10,11,13,11,-,4,83,0,2
345538,344114,0,11,7,11,14,-,9,11,5,12,-,4,80,0,1
345701,348349,1,10,11,4,5,-,12,6,11,11,-,4,70,1,1
344113,344109,1,8,3,8,-,-,11,11,11,-,-,3,52,1,0
349021,348580,1,1,7,5,-,-,11,11,11,-,-,3,46,1,0
343949,348580,1,11,9,12,5,8,8,11,10,11,11,5,96,0,1
348580,347669,0,11,5,11,11,-,9,11,6,5,-,4,69,0,0
345159,348580,1,9,8,11,7,-,11,11,6,11,-,4,74,1,0
348580,344102,0,11,8,10,11,11,4,11,12,7,2,5,87,0,1
344427,348580,1,10,11,7,10,-,12,8,11,12,-,4,81,1,2
348580,344426,0,11,6,11,11,-,9,11,9,7,-,4,75,0,0
345342,349817,0,5,12,11,11,11,11,10,9,13,7,5,100,1,2
345227,345342,1,10,2,11,14,-,12,11,8,16,-,4,84,1,2
345342,346922,0,11,5,11,11,-,8,11,8,6,-,4,71,0,0
343948,345342,0,12,9,12,11,-,10,11,10,7,-,4,82,0,2
343828,345344,0,4,11,11,11,-,11,3,5,6,-,4,62,1,0
350321,346464,0,11,8,12,11,-,7,11,10,7,-,4,77,0,1
348535,343944,0,11,11,9,14,-,8,3,11,12,-,4,79,0,1
346814,350678,1,8,4,6,-,-,11,11,11,-,-,3,51,1,0
345499,347254,1,9,5,9,-,-,11,11,11,-,-,3,56,1,0
348669,349676,1,10,11,7,11,5,12,4,11,8,11,5,90,1,1
343828,343944,1,11,15,9,10,9,9,13,11,12,11,5,110,0,2
345539,350678,1,11,9,6,11,6,6,11,11,9,11,5,91,0,0
345504,345503,1,7,6,9,-,-,11,11,11,-,-,3,55,1,0
350321,349676,0,6,7,11,13,11,11,11,6,11,7,5,94,1,1
348535,345344,1,3,9,11,6,-,11,11,5,11,-,4,67,1,0
345499,345503,1,5,7,3,-,-,11,11,11,-,-,3,48,1,0
348669,346464,1,11,3,9,11,7,5,11,11,9,11,5,88,0,0
343828,348535,1,10,7,11,11,-,12,11,8,13,-,4,83,1,2
345539,346814,1,11,5,10,11,8,9,11,12,3,11,5,91,0,1
345504,347254,0,6,11,11,14,-,11,8,8,12,-,4,81,1,1
350321,348669,0,11,11,11,-,-,5,5,5,-,-,3,48,0,0
343944,345344,1,6,10,11,5,-,11,12,5,11,-,4,71,1,1
345499,345504,1,11,4,13,12,6,13,11,11,10,11,5,102,1,3
349676,346464,1,9,7,6,-,-,11,11,11,-,-,3,55,1,0
345344,343828,1,8,4,8,-,-,11,11,11,-,-,3,53,1,0
345503,347254,1,11,9,4,11,7,9,11,11,8,11,5,92,0,0
346464,350321,1,7,6,7,-,-,11,11,11,-,-,3,53,1,0
343944,348535,1,5,11,5,-,-,11,13,11,-,-,3,56,1,1
350678,346814,0,9,11,11,7,11,11,9,8,11,7,5,95,1,0
347254,345499,1,12,7,4,-,-,14,11,11,-,-,3,59,1,1
349676,348669,0,11,11,11,-,-,9,9,7,-,-,3,58,0,0
343944,343828,1,5,5,10,-,-,11,11,12,-,-,3,54,1,1
350678,345539,0,11,11,13,-,-,6,8,11,-,-,3,60,0,1
345503,345504,1,11,5,7,7,-,9,11,11,11,-,4,72,0,0
349676,350321,1,11,8,11,6,10,8,11,5,11,12,5,93,0,1
345344,348535,1,11,5,8,7,-,5,11,11,11,-,4,69,0,0
345503,345499,0,11,11,12,-,-,3,3,10,-,-,3,50,0,1
346464,348669,0,11,11,11,-,-,6,3,9,-,-,3,51,0,0
348535,343828,1,8,11,3,4,-,11,9,11,11,-,4,68,1,0
346814,345539,1,9,5,10,-,-,11,11,12,-,-,3,58,1,1
347254,345504,1,9,11,6,7,-,11,8,11,11,-,4,74,1,0
348669,350321,1,12,9,4,10,-,10,11,11,12,-,4,79,0,2
345344,343944,1,10,12,13,10,8,12,10,11,12,11,5,109,1,4
345504,345499,0,11,11,11,-,-,4,9,7,-,-,3,53,0,0
346464,349676,1,4,7,1,-,-,11,11,11,-,-,3,45,1,0
347254,345503,0,11,11,9,11,-,7,9,11,7,-,4,76,0,0
345551,345352,0,11,11,13,-,-,8,8,11,-,-,3,62,0,1
345351,345552,0,7,13,11,15,-,11,11,6,13,-,4,87,1,2
350273,346151,1,9,9,7,-,-,11,11,11,-,-,3,58,1,0
346298,349212,1,9,5,9,-,-,11,11,11,-,-,3,56,1,0
345351,345350,1,11,11,4,6,2,7,9,11,11,11,5,83,0,0
346463,345498,1,11,3,4,10,-,6,11,11,12,-,4,68,0,1
345349,345240,0,11,11,7,8,11,5,2,11,11,2,5,79,0,0
345352,345350,1,11,8,6,5,-,5,11,11,11,-,4,68,0,0
346617,346463,1,13,10,11,12,8,11,12,3,14,11,5,105,0,3
346298,345240,1,6,8,9,-,-,11,11,11,-,-,3,56,1,0
349873,344199,1,9,11,7,-,-,11,13,11,-,-,3,62,1,1
345551,345552,1,8,9,5,-,-,11,11,11,-,-,3,55,1,0
345420,350273,0,11,11,11,-,-,9,8,9,-,-,3,59,0,0
345349,349212,0,11,11,11,-,-,8,5,8,-,-,3,54,0,0
345552,345352,0,11,11,11,-,-,3,9,4,-,-,3,49,0,0
344199,345551,0,11,13,10,11,-,7,11,12,7,-,4,82,0,2
345500,345420,0,11,11,8,11,-,7,9,11,8,-,4,76,0,0
346298,345349,0,12,3,4,15,11,10,11,11,13,5,5,95,0,2
345351,349873,0,11,11,17,6,11,5,7,19,11,3,5,101,0,1
345498,346617,1,11,11,5,7,6,3,8,11,11,11,5,84,0,0
345240,349212,0,11,11,11,-,-,5,3,7,-,-,3,48,0,0
349873,345350,1,6,10,8,-,-,11,12,11,-,-,3,58,1,1
346151,345498,1,8,6,7,-,-,11,11,11,-,-,3,54,1,0
349212,346298,1,9,5,9,-,-,11,11,11,-,-,3,56,1,0
345551,345351,0,7,9,11,11,11,11,11,4,6,4,5,85,1,0
345552,344199,1,4,11,5,9,-,11,6,11,11,-,4,68,1,0
350273,345500,1,4,8,6,-,-,11,11,11,-,-,3,51,1,0
344199,345352,0,11,11,6,11,-,3,4,11,3,-,4,60,0,0
345240,345349,1,11,7,6,9,-,6,11,11,11,-,4,72,0,0
345552,349873,0,11,9,11,11,-,6,11,3,6,-,4,68,0,0
346463,350273,0,8,11,11,11,-,11,7,4,5,-,4,68,1,0
345240,346298,0,8,1,11,11,11,11,11,7,9,9,5,89,1,0
345350,345551,0,11,11,7,12,-,9,6,11,10,-,4,77,0,1
346617,346151,1,7,7,9,-,-,11,11,11,-,-,3,56,1,0
349212,345349,1,8,6,7,-,-,11,11,11,-,-,3,54,1,0
345352,349873,0,11,12,10,11,-,8,10,12,4,-,4,78,0,2
345420,346617,0,9,11,11,9,11,11,8,9,11,8,5,98,1,0
345349,346298,1,9,14,6,8,-,11,12,11,11,-,4,82,1,1
345552,345350,1,4,9,8,-,-,11,11,11,-,-,3,54,1,0
344199,345351,0,11,7,11,12,-,9,11,7,10,-,4,78,0,1
345500,346463,0,10,11,12,11,-,12,6,10,5,-,4,77,1,2
349212,345240,1,8,9,9,-,-,11,11,11,-,-,3,59,1,0
345351,345352,0,11,11,11,11,-,13,4,5,4,-,4,70,1,1
345350,344199,1,11,13,7,12,15,9,15,11,10,17,5,120,0,3
345498,345500,1,11,12,9,3,9,8,10,11,11,11,5,95,0,1
349873,345551,1,3,5,6,-,-,11,11,11,-,-,3,47,1,0
346151,345420,0,9,11,11,12,11,11,13,7,10,2,5,97,1,2
347855,345705,0,16,12,11,-,-,14,10,8,-,-,3,71,0,2
348581,344870,0,12,9,11,11,-,10,11,3,7,-,4,74,0,1
345813,345339,0,11,11,8,5,11,7,8,11,11,8,5,91,0,0
350044,345550,0,11,11,2,11,-,6,8,11,5,-,4,65,0,0
347855,345339,1,11,5,9,-,-,13,11,11,-,-,3,60,1,1
348581,345550,0,8,11,11,12,11,11,5,13,10,9,5,101,1,2
345813,345705,0,11,7,12,8,12,4,11,10,11,10,5,96,0,2
350044,344870,0,9,11,11,12,-,11,6,7,10,-,4,77,1,1
347855,345813,1,11,9,3,8,-,3,11,11,11,-,4,67,0,0
348581,350044,1,11,12,9,10,-,13,10,11,12,-,4,88,1,3
345339,345705,1,11,14,9,9,5,6,12,11,11,11,5,99,0,1
345550,344870,0,11,9,11,11,-,5,11,8,5,-,4,71,0,0
